"","c.zips8..zips9..zips10..zips11."
"1847","13595"
"1848","13595"
"1849","13595"
"1850","12355"
"1851","13597"
"1852","14052"
"1853","10783"
"1854","10557"
"1855","14052"
"1856","13597"
"1857","13407"
"1858","10999"
"1859","13589"
"1860","13403"
"1861","13405"
"1862","13405"
"1863","13403"
"1864","12109"
"1865","12107"
"1866","12109"
"1867","12109"
"1868","12107"
"1869","12107"
"1870","13589"
"1871","12107"
"1872","12107"
"1873","12107"
"1874","12247"
"1875","12247"
"1876","12247"
"1877","12247"
"1878","12107"
"1879","12107"
"1880","12107"
"1881","12107"
"1882","12109"
"1883","12109"
"1884","14052"
"1885","13591"
"1886","14163"
"1887","13591"
"1888","13591"
"1889","13403"
"1890","12047"
"1891","12047"
"1892","12203"
"1893","12043"
"1894","12347"
"1895","12347"
"1896","12043"
"1897","12359"
"1898","12043"
"1899","12047"
"1900","12047"
"1901","12047"
"1902","10719"
"1903","10783"
"1904","13585"
"1905","13585"
"1906","13403"
"1907","10719"
"1908","13591"
"1909","12347"
"1910","12347"
"1911","10783"
"1912","12249"
"1913","12045"
"1914","12047"
"1915","12047"
"1916","12347"
"1917","13359"
"1918","10963"
"1919","10963"
"1920","12247"
"1921","13407"
"1922","12279"
"1923","10719"
"1924","12305"
"1925","13589"
"1926","12043"
"1927","13347"
"1928","13465"
"1929","14195"
"1930","14195"
"1931","10437"
"1932","14169"
"1933","10437"
"1934","10115"
"1935","12353"
"1936","13347"
"1937","13435"
"1938","12309"
"1939","12247"
"1940","12247"
"1941","12247"
"1942","12347"
"1943","12355"
"1944","12355"
"1945","12355"
"1946","12357"
"1947","13627"
"1948","12355"
"1949","12355"
"1950","12355"
"1951","13589"
"1952","13595"
"1953","12103"
"1954","13435"
"1955","14169"
"1956","14195"
"1957","12359"
"1958","12203"
"1959","12203"
"1960","10585"
"1961","12351"
"1962","13627"
"1963","13627"
"1964","13353"
"1965","13353"
"1966","13353"
"1967","14482"
"1968","14169"
"1969","13587"
"1970","13353"
"1971","13627"
"1972","13627"
"1973","10585"
"1974","12351"
"1975","12203"
"1976","13435"
"1977","12103"
"1978","13405"
"1979","10585"
"1980","14513"
"1981","12161"
"1982","12357"
"1983","13627"
"1984","12349"
"1985","12349"
"1986","12349"
"1987","12349"
"1988","12349"
"1989","12347"
"1990","12347"
"1991","12347"
"1992","12347"
"1993","12347"
"1994","10963"
"1995","12043"
"1996","13435"
"1997","12043"
"1998","13597"
"1999","12347"
"2000","12347"
"2001","12347"
"2002","12347"
"2003","12347"
"2004","12347"
"2005","12349"
"2006","12349"
"2007","12349"
"2008","12349"
"2009","12349"
"2010","12203"
"2011","14167"
"2012","13591"
"2013","13591"
"2014","10963"
"2015","13587"
"2016","12047"
"2017","13591"
"2018","13591"
"2019","13591"
"2020","13593"
"2021","12043"
"2022","13591"
"2023","13591"
"2024","12047"
"2025","10997"
"2026","10997"
"2027","13435"
"2028","13435"
"2029","10787"
"2030","10997"
"2031","10997"
"2032","10999"
"2033","12277"
"2034","10997"
"2035","12277"
"2036","10999"
"2037","10999"
"2038","12247"
"2039","12353"
"2040","12353"
"2041","13435"
"2042","12353"
"2043","12437"
"2044","13585"
"2045","12047"
"2046","10961"
"2047","12353"
"2048","10961"
"2049","14169"
"2050","13353"
"2051","10961"
"2052","10961"
"2053","10961"
"2054","12047"
"2055","12437"
"2056","12277"
"2057","12353"
"2058","13403"
"2059","12277"
"2060","12203"
"2061","14109"
"2062","14109"
"2063","14169"
"2064","13591"
"2065","12307"
"2066","12277"
"2067","14193"
"2068","13583"
"2069","10709"
"2070","10997"
"2071","12307"
"2072","12203"
"2073","13581"
"2074","12353"
"2075","12209"
"2076","12209"
"2077","12209"
"2078","12209"
"2079","13627"
"2080","13629"
"2081","14193"
"2082","14193"
"2083","14193"
"2084","14193"
"2085","14055"
"2086","14055"
"2087","14193"
"2088","12047"
"2089","14055"
"2090","14193"
"2091","14193"
"2092","14193"
"2093","14193"
"2094","13407"
"2095","14193"
"2096","14193"
"2097","13407"
"2098","10585"
"2099","13403"
"2100","13627"
"2101","13627"
"2102","13627"
"2103","10719"
"2104","10719"
"2105","14055"
"2106","14055"
"2107","14055"
"2108","12103"
"2109","14055"
"2110","14055"
"2111","14055"
"2112","13595"
"2113","13593"
"2114","12107"
"2115","13591"
"2116","13591"
"2117","12107"
"2118","13595"
"2119","14055"
"2120","14055"
"2121","14055"
"2122","12107"
"2123","14055"
"2124","14055"
"2125","14055"
"2126","10719"
"2127","10719"
"2128","10719"
"2129","13403"
"2130","13595"
"2131","12107"
"2132","12103"
"2133","13585"
"2134","13405"
"2135","12353"
"2136","12249"
"2137","12277"
"2138","12107"
"2139","12047"
"2140","10707"
"2141","12047"
"2142","12103"
"2143","12105"
"2144","12105"
"2145","12105"
"2146","12103"
"2147","12057"
"2148","12277"
"2149","14513"
"2150","12349"
"2151","10777"
"2152","12353"
"2153","12203"
"2154","10963"
"2155","13467"
"2156","12107"
"2157","10961"
"2158","13583"
"2159","12107"
"2160","12107"
"2161","12107"
"2162","12107"
"2163","12107"
"2164","12107"
"2165","12105"
"2166","12107"
"2167","12107"
"2168","12105"
"2169","13507"
"2170","12203"
"2171","13629"
"2172","13597"
"2173","12277"
"2174","12349"
"2175","13403"
"2176","10437"
"2177","12107"
"2178","13437"
"2179","12107"
"2180","12107"
"2181","13437"
"2182","13158"
"2183","12249"
"2184","10707"
"2185","10115"
"2186","13627"
"2187","13627"
"2188","13627"
"2189","13629"
"2190","10585"
"2191","12207"
"2192","12207"
"2193","12209"
"2194","12209"
"2195","12247"
"2196","12247"
"2197","12247"
"2198","12247"
"2199","12247"
"2200","12167"
"2201","12105"
"2202","12105"
"2203","12105"
"2204","12105"
"2205","12105"
"2206","12103"
"2207","12101"
"2208","12101"
"2209","12101"
"2210","12101"
"2211","12101"
"2212","12101"
"2213","12101"
"2214","12101"
"2215","12101"
"2216","12103"
"2217","13347"
"2218","12105"
"2219","12105"
"2220","12167"
"2221","12247"
"2222","12247"
"2223","12247"
"2224","12247"
"2225","12247"
"2226","12209"
"2227","12209"
"2228","12207"
"2229","12107"
"2230","12277"
"2231","12277"
"2232","12043"
"2233","12043"
"2234","12107"
"2235","12107"
"2236","12107"
"2237","12279"
"2238","12107"
"2239","12107"
"2240","12107"
"2241","12105"
"2242","12107"
"2243","12107"
"2244","12107"
"2245","12105"
"2246","12109"
"2247","12277"
"2248","10115"
"2249","10115"
"2250","13589"
"2251","13347"
"2252","13587"
"2253","13587"
"2254","13435"
"2255","13587"
"2256","13587"
"2257","12349"
"2258","10961"
"2259","10961"
"2260","10961"
"2261","10961"
"2262","12349"
"2263","13597"
"2264","13597"
"2265","10707"
"2266","12277"
"2267","13347"
"2268","12353"
"2269","12109"
"2270","12109"
"2271","12109"
"2272","12099"
"2273","12099"
"2274","12353"
"2275","12347"
"2276","12353"
"2277","13347"
"2278","13585"
"2279","12353"
"2280","10783"
"2281","10585"
"2282","13407"
"2283","13407"
"2284","13403"
"2285","13403"
"2286","13403"
"2287","13407"
"2288","10829"
"2289","12103"
"2290","12103"
"2291","12101"
"2292","12101"
"2293","12101"
"2294","12101"
"2295","12103"
"2296","12103"
"2297","13587"
"2298","13591"
"2299","13591"
"2300","13591"
"2301","12353"
"2302","12353"
"2303","10559"
"2304","13587"
"2305","12355"
"2306","12353"
"2307","12351"
"2308","12305"
"2309","10719"
"2310","12203"
"2311","12209"
"2312","13583"
"2313","12305"
"2314","10719"
"2315","13403"
"2316","13589"
"2317","13589"
"2318","13403"
"2319","13353"
"2320","12107"
"2321","12105"
"2322","12105"
"2323","12105"
"2324","12161"
"2325","12161"
"2326","12105"
"2327","12105"
"2328","12105"
"2329","12107"
"2330","12107"
"2331","12107"
"2332","13591"
"2333","13591"
"2334","12305"
"2335","12277"
"2336","12277"
"2337","12277"
"2338","10559"
"2339","12307"
"2340","12349"
"2341","12353"
"2342","12305"
"2343","12305"
"2344","12305"
"2345","12305"
"2346","12309"
"2347","12309"
"2348","13591"
"2349","13158"
"2350","12309"
"2351","12309"
"2352","12309"
"2353","13353"
"2354","10559"
"2355","10557"
"2356","12309"
"2357","12305"
"2358","12307"
"2359","12307"
"2360","10557"
"2361","10559"
"2362","10585"
"2363","12355"
"2364","12355"
"2365","13469"
"2366","12355"
"2367","12357"
"2368","10713"
"2369","10713"
"2370","10713"
"2371","13359"
"2372","12107"
"2373","12279"
"2374","13591"
"2375","13591"
"2376","13627"
"2377","14169"
"2378","14169"
"2379","12203"
"2380","14167"
"2381","12353"
"2382","12353"
"2383","13591"
"2384","13591"
"2385","14169"
"2386","13407"
"2387","13403"
"2388","13403"
"2389","13405"
"2390","10963"
"2391","10963"
"2392","13627"
"2393","13587"
"2394","13585"
"2395","13585"
"2396","13585"
"2397","13585"
"2398","14052"
"2399","14052"
"2400","14050"
"2401","14050"
"2402","14059"
"2403","14059"
"2404","14050"
"2405","14050"
"2406","14052"
"2407","13585"
"2408","13585"
"2409","13585"
"2410","13587"
"2411","13437"
"2412","10707"
"2413","12437"
"2414","12103"
"2415","10961"
"2416","10963"
"2417","10707"
"2418","13585"
"2419","13587"
"2420","13465"
"2421","13585"
"2422","13587"
"2423","12347"
"2424","13585"
"2425","12249"
"2426","12249"
"2427","12249"
"2428","12249"
"2429","12249"
"2430","10785"
"2431","10785"
"2432","13505"
"2433","12203"
"2434","13589"
"2435","10559"
"2436","10785"
"2437","13629"
"2438","13407"
"2439","13407"
"2440","13407"
"2441","13407"
"2442","10585"
"2443","10585"
"2444","10557"
"2445","10585"
"2446","10585"
"2447","10585"
"2448","14169"
"2449","12277"
"2450","10585"
"2451","10585"
"2452","10585"
"2453","10585"
"2454","10585"
"2455","13403"
"2456","12047"
"2457","12047"
"2458","10585"
"2459","13627"
"2460","14059"
"2461","13629"
"2462","13629"
"2463","13599"
"2464","13585"
"2465","13599"
"2466","13597"
"2467","13597"
"2468","13597"
"2469","13597"
"2470","13629"
"2471","13585"
"2472","13585"
"2473","13629"
"2474","13627"
"2475","13627"
"2476","10559"
"2477","13407"
"2478","13627"
"2479","12307"
"2480","10783"
"2481","13585"
"2482","13435"
"2483","13503"
"2484","13407"
"2485","10557"
"2486","10783"
"2487","13591"
"2488","13597"
"2489","13597"
"2490","13597"
"2491","13585"
"2492","10559"
"2493","12349"
"2494","12107"
"2495","12107"
"2496","12107"
"2497","14050"
"2498","13403"
"2499","12349"
"2500","13353"
"2501","10559"
"2502","14089"
"2503","13403"
"2504","10555"
"2505","10555"
"2506","13597"
"2507","10585"
"2508","10783"
"2509","14163"
"2510","12209"
"2511","10555"
"2512","10555"
"2513","13591"
"2514","10559"
"2515","10557"
"2516","12163"
"2517","13347"
"2518","10557"
"2519","10557"
"2520","13347"
"2521","13359"
"2522","12057"
"2523","12057"
"2524","12057"
"2525","12057"
"2526","12057"
"2527","14163"
"2528","13403"
"2529","13347"
"2530","13403"
"2531","14163"
"2532","13467"
"2533","13467"
"2534","13597"
"2535","12163"
"2536","10557"
"2537","13156"
"2538","14199"
"2539","14195"
"2540","13156"
"2541","13405"
"2542","13437"
"2543","13437"
"2544","14195"
"2545","14199"
"2546","13437"
"2547","13156"
"2548","10961"
"2549","13403"
"2550","12353"
"2551","12353"
"2552","12353"
"2553","12353"
"2554","12353"
"2555","10719"
"2556","13405"
"2557","13435"
"2558","13435"
"2559","14129"
"2560","10719"
"2561","13627"
"2562","10777"
"2563","10777"
"2564","10783"
"2565","10557"
"2566","13627"
"2567","10777"
"2568","10777"
"2569","13627"
"2570","10961"
"2571","12349"
"2572","12351"
"2573","13437"
"2574","13435"
"2575","12357"
"2576","14169"
"2577","14169"
"2578","14169"
"2579","14169"
"2580","14169"
"2581","14169"
"2582","14169"
"2583","14169"
"2584","14169"
"2585","14169"
"2586","12279"
"2587","10999"
"2588","10999"
"2589","14612"
"2590","13467"
"2591","13403"
"2592","13403"
"2593","13403"
"2594","13403"
"2595","13437"
"2596","13437"
"2597","13437"
"2598","13435"
"2599","13403"
"2600","10557"
"2601","13435"
"2602","13405"
"2603","10585"
"2604","13591"
"2605","13347"
"2606","10557"
"2607","10557"
"2608","10555"
"2609","10555"
"2610","10555"
"2611","10557"
"2612","10557"
"2613","10555"
"2614","10555"
"2615","10555"
"2616","14513"
"2617","10557"
"2618","10559"
"2619","13435"
"2620","12357"
"2621","13437"
"2622","13437"
"2623","10559"
"2624","10711"
"2625","10711"
"2626","13435"
"2627","13353"
"2628","10711"
"2629","14193"
"2630","12279"
"2631","12279"
"2632","13437"
"2633","12249"
"2634","12059"
"2635","12059"
"2636","12059"
"2637","13469"
"2638","13435"
"2639","13435"
"2640","13435"
"2641","13435"
"2642","13469"
"2643","12353"
"2644","12353"
"2645","12353"
"2646","13589"
"2647","13589"
"2648","13403"
"2649","10783"
"2650","10783"
"2651","10825"
"2652","13403"
"2653","13403"
"2654","13407"
"2655","13407"
"2656","13347"
"2657","10825"
"2658","14167"
"2659","14167"
"2660","12305"
"2661","13407"
"2662","13407"
"2663","14167"
"2664","12161"
"2665","12203"
"2666","12203"
"2667","10963"
"2668","12203"
"2669","12203"
"2670","10963"
"2671","10963"
"2672","10963"
"2673","12249"
"2674","13595"
"2675","14109"
"2676","14109"
"2677","12203"
"2678","10715"
"2679","10963"
"2680","10963"
"2681","12043"
"2682","12043"
"2683","12043"
"2684","13585"
"2685","13505"
"2686","14109"
"2687","14109"
"2688","12103"
"2689","12103"
"2690","14129"
"2691","14163"
"2692","14129"
"2693","10781"
"2694","10829"
"2695","14163"
"2696","14167"
"2697","13585"
"2698","10783"
"2699","13187"
"2700","13359"
"2701","13585"
"2702","13585"
"2703","12277"
"2704","12277"
"2705","12277"
"2706","12277"
"2707","13589"
"2708","12277"
"2709","12277"
"2710","12277"
"2711","12277"
"2712","12277"
"2713","12107"
"2714","10437"
"2715","13597"
"2716","10437"
"2717","12107"
"2718","12107"
"2719","10715"
"2720","12043"
"2721","10963"
"2722","12347"
"2723","12347"
"2724","10559"
"2725","10825"
"2726","13589"
"2727","12047"
"2728","13403"
"2729","10825"
"2730","12099"
"2731","12099"
"2732","12103"
"2733","13435"
"2734","10783"
"2735","10783"
"2736","10783"
"2737","12353"
"2738","13435"
"2739","12205"
"2740","13439"
"2741","13407"
"2742","13407"
"2743","13439"
"2744","13629"
"2745","13435"
"2746","13435"
"2747","12203"
"2748","12357"
"2749","12357"
"2750","12357"
"2751","12353"
"2752","12353"
"2753","12357"
"2754","12357"
"2755","12357"
"2756","13435"
"2757","12353"
"2758","12353"
"2759","12167"
"2760","12353"
"2761","12353"
"2762","12355"
"2763","12355"
"2764","12353"
"2765","12353"
"2766","12353"
"2767","12353"
"2768","13589"
"2769","12207"
"2770","12207"
"2771","10963"
"2772","10783"
"2773","14163"
"2774","14167"
"2775","12347"
"2776","12347"
"2777","12347"
"2778","12247"
"2779","12203"
"2780","13187"
"2781","12203"
"2782","13353"
"2783","13629"
"2784","13629"
"2785","13158"
"2786","13158"
"2787","13158"
"2788","13158"
"2789","13158"
"2790","13158"
"2791","12351"
"2792","12351"
"2793","12351"
"2794","12047"
"2795","12247"
"2796","12247"
"2797","12247"
"2798","12247"
"2799","12247"
"2800","13597"
"2801","13597"
"2802","12247"
"2803","12247"
"2804","13597"
"2805","13597"
"2806","12247"
"2807","12247"
"2808","12247"
"2809","13437"
"2810","12203"
"2811","13589"
"2812","12043"
"2813","13507"
"2814","13507"
"2815","12163"
"2816","13629"
"2817","14167"
"2818","14167"
"2819","13347"
"2820","13353"
"2821","13347"
"2822","12489"
"2823","12357"
"2824","10715"
"2825","14163"
"2826","14163"
"2827","14163"
"2828","14163"
"2829","12047"
"2830","10715"
"2831","14163"
"2832","12209"
"2833","12203"
"2834","14163"
"2835","13347"
"2836","13353"
"2837","13353"
"2838","13347"
"2839","12277"
"2840","12107"
"2841","12353"
"2842","14109"
"2843","14109"
"2844","14109"
"2845","14109"
"2846","14109"
"2847","14109"
"2848","12209"
"2849","12107"
"2850","12209"
"2851","12209"
"2852","12209"
"2853","13589"
"2854","13589"
"2855","13589"
"2856","12279"
"2857","12279"
"2858","12437"
"2859","12437"
"2860","12043"
"2861","12279"
"2862","12279"
"2863","12109"
"2864","12279"
"2865","12103"
"2866","13435"
"2867","13403"
"2868","12109"
"2869","14167"
"2870","13435"
"2871","13435"
"2872","13435"
"2873","12109"
"2874","14167"
"2875","13437"
"2876","13437"
"2877","13437"
"2878","12279"
"2879","13437"
"2880","12099"
