"","c.zips1..zips2..zips3..zips4."
"13758","14789"
"13759","14789"
"13760","01945"
"13761","01156"
"13762","01156"
"13763","01067"
"13764","01156"
"13765","01157"
"13766","01157"
"13767","04931"
"13768","04895"
"13769","03253"
"13770","03238"
"13771","04916"
"13772","03054"
"13773","03055"
"13774","03149"
"13775","03172"
"13776","03149"
"13777","03130"
"13778","03149"
"13779","03172"
"13780","03130"
"13781","03149"
"13782","03096"
"13783","03096"
"13784","03096"
"13785","16359"
"13786","16247"
"13787","16259"
"13788","16321"
"13789","16359"
"13790","Postcode Not Found"
"13791","03172"
"13792","14712"
"13793","15926"
"13794","15926"
"13795","15926"
"13796","15926"
"13797","14793"
"13798","14776"
"13799","14793"
"13800","15926"
"13801","15926"
"13802","03116"
"13803","15837"
"13804","12353"
"13805","17459"
"13806","17438"
"13807","17429"
"13808","17454"
"13809","17419"
"13810","17449"
"13811","17459"
"13812","14943"
"13813","14913"
"13814","14913"
"13815","14913"
"13816","14947"
"13817","15806"
"13818","15838"
"13819","14947"
"13820","14943"
"13821","14943"
"13822","14943"
"13823","15936"
"13824","14913"
"13825","14913"
"13826","14947"
"13827","14943"
"13828","15838"
"13829","15838"
"13830","15837"
"13831","14979"
"13832","15834"
"13833","15838"
"13834","15806"
"13835","15806"
"13836","14947"
"13837","15806"
"13838","15806"
"13839","15806"
"13840","15806"
"13841","15806"
"13842","15806"
"13843","15806"
"13844","15806"
"13845","16928"
"13846","16359"
"13847","03253"
"13848","04916"
"13849","04928"
"13850","04932"
"13851","04924"
"13852","Postcode Not Found"
"13853","15711"
"13854","15711"
"13855","15711"
"13856","15732"
"13857","15745"
"13858","15745"
"13859","15745"
"13860","15745"
"13861","15745"
"13862","15738"
"13863","15745"
"13864","15745"
"13865","15745"
"13866","15745"
"13867","15745"
"13868","15738"
"13869","15732"
"13870","15711"
"13871","15738"
"13872","15732"
"13873","15745"
"13874","15745"
"13875","15745"
"13876","15745"
"13877","15745"
"13878","15745"
"13879","15745"
"13880","15738"
"13881","14656"
"13882","10557"
"13883","10557"
"13884","10623"
"13885","10623"
"13886","10557"
"13887","10557"
"13888","13359"
"13889","13359"
"13890","13359"
"13891","13359"
"13892","13627"
"13893","13627"
"13894","10553"
"13895","10553"
"13896","14467"
"13897","14467"
"13898","10623"
"13899","10623"
"13900","10627"
"13901","10627"
"13902","10627"
"13903","10627"
"13904","14055"
"13905","14055"
"13906","14055"
"13907","14055"
"13908","14055"
"13909","14055"
"13910","10625"
"13911","10625"
"13912","14055"
"13913","14055"
"13914","14055"
"13915","14055"
"13916","14055"
"13917","14055"
"13918","14055"
"13919","14055"
"13920","14059"
"13921","14059"
"13922","13597"
"13923","13597"
"13924","14057"
"13925","14057"
"13926","10709"
"13927","10709"
"13928","12159"
"13929","12159"
"13930","14197"
"13931","14197"
"13932","14193"
"13933","14193"
"13934","14193"
"13935","14193"
"13936","14109"
"13937","14109"
"13938","14109"
"13939","14109"
"13940","10825"
"13941","10825"
"13942","12105"
"13943","12105"
"13944","12105"
"13945","12105"
"13946","12105"
"13947","12105"
"13948","12209"
"13949","12209"
"13950","12209"
"13951","12209"
"13952","12207"
"13953","12207"
"13954","12247"
"13955","12099"
"13956","12099"
"13957","12059"
"13958","12059"
"13959","12437"
"13960","12437"
"13961","12043"
"13962","12043"
"13963","12051"
"13964","12051"
"13965","13407"
"13966","13409"
"13967","13409"
"13968","13509"
"13969","13509"
"13970","13503"
"13971","13503"
"13972","13503"
"13973","13403"
"13974","13407"
"13975","10117"
"13976","10117"
"13977","10115"
"13978","10115"
"13979","10115"
"13980","10115"
"13981","10179"
"13982","10179"
"13983","10439"
"13984","10439"
"13985","10439"
"13986","10439"
"13987","10439"
"13988","10439"
"13989","10439"
"13990","10439"
"13991","10243"
"13992","10243"
"13993","10243"
"13994","10243"
"13995","13187"
"13996","13187"
"13997","13187"
"13998","13187"
"13999","13359"
"14000","13359"
"14001","13129"
"14002","13129"
"14003","13059"
"14004","13059"
"14005","13059"
"14006","13059"
"14007","13053"
"14008","13053"
"14009","10317"
"14010","10317"
"14011","10365"
"14012","10365"
"14013","12681"
"14014","12681"
"14015","12681"
"14016","12681"
"14017","12687"
"14018","12687"
"14019","13057"
"14020","13057"
"14021","12681"
"14022","12681"
"14023","12683"
"14024","12683"
"14025","10315"
"14026","10315"
"14027","12681"
"14028","12681"
"14029","12619"
"14030","12621"
"14031","12621"
"14032","12623"
"14033","12623"
"14034","12623"
"14035","12623"
"14036","12555"
"14037","12526"
"14038","12459"
"14039","12459"
"14040","12459"
"14041","12437"
"14042","12437"
"14043","12439"
"14044","12439"
"14045","12439"
"14046","12459"
"14047","12439"
"14048","12439"
"14049","12489"
"14050","12489"
"14051","12489"
"14052","12524"
"14053","12524"
"14054","13597"
"14055","13597"
"14056","16761"
"14057","16761"
"14058","16515"
"14059","16515"
"14060","16515"
"14061","16515"
"14062","16556"
"14063","16556"
"14064","16547"
"14065","16547"
"14066","16540"
"14067","16540"
"14068","16562"
"14069","16562"
"14070","15567"
"14071","15567"
"14072","13159"
"14073","14482"
"14074","14482"
"14075","14482"
"14076","14482"
"14077","15827"
"14078","15831"
"14079","15831"
"14080","15711"
"14081","12529"
"14082","15344"
"14083","15344"
"14084","15344"
"14085","15344"
"14086","15344"
"14087","15344"
"14088","15370"
"14089","15370"
"14090","15370"
"14091","15366"
"14092","15366"
"14093","15366"
"14094","15366"
"14095","15366"
"14096","14467"
"14097","14055"
"14098","14055"
"14099","14055"
"14100","14055"
"14101","14055"
"14102","14055"
"14103","14055"
"14104","14109"
"14105","16321"
"14106","13359"
"14107","18055"
"14108","17192"
"14109","06749"
"14110","14913"
"14111","14913"
"14112","14913"
"14113","14913"
"14114","14929"
"14115","15370"
"14116","15366"
"14117","15366"
"14118","14943"
"14119","13353"
"14120","12047"
"14121","12047"
"14122","12047"
"14123","14532"
"14124","14476"
"14125","15827"
"14126","15831"
"14127","03044"
"14128","16278"
"14129","16306"
"14130","03055"
"14131","15345"
"14132","17291"
"14133","14641"
"14134","14797"
"14135","13353"
"14136","13353"
"14137","12105"
"14138","12305"
"14139","15711"
"14140","15745"
"14141","17268"
"14142","16259"
"14143","14624"
"14144","14776"
"14145","14772"
"14146","14772"
"14147","14772"
"14148","14772"
"14149","14774"
"14150","12105"
"14151","14774"
"14152","14774"
"14153","14772"
"14154","14774"
"14155","14772"
"14156","14774"
"14157","14772"
"14158","15306"
"14159","39326"
"14160","39517"
"14161","39596"
"14162","39615"
"14163","10829"
"14164","39326"
"14165","39606"
"14166","19370"
"14167","19055"
"14168","39615"
"14169","39517"
"14170","39326"
"14171","39326"
"14172","39326"
"14173","16515"
"14174","16515"
"14175","14195"
"14176","15537"
"14177","19300"
"14178","15926"
"14179","03096"
"14180","16761"
"14181","15732"
"14182","15732"
"14183","15732"
"14184","15732"
"14185","15732"
"14186","15732"
"14187","10117"
"14188","19053"
"14189","06862"
"14190","23996"
"14191","39596"
"14192","39576"
"14193","01609"
"14194","01561"
"14195","01558"
"14196","01689"
"14197","01097"
"14198","01067"
"14199","16515"
"14200","15926"
"14201","15926"
"14202","03096"
"14203","15926"
"14204","15926"
"14205","15907"
"14206","02979"
"14207","03130"
"14208","03172"
"14209","04936"
"14210","04916"
"14211","04916"
"14212","14612"
"14213","12621"
"14214","Postcode Not Found"
"14215","01587"
"14216","15831"
"14217","15831"
"14218","13509"
"14219","10365"
"14220","14727"
"14221","13407"
"14222","14979"
"14223","14979"
"14224","14979"
"14225","14979"
"14226","14979"
"14227","14979"
"14228","15926"
"14229","15907"
"14230","15907"
"14231","15907"
"14232","15907"
"14233","15907"
"14234","15907"
"14235","15907"
"14236","15907"
"14237","15907"
"14238","15907"
"14239","15907"
"14240","15907"
"14241","15907"
"14242","15907"
"14243","15907"
"14244","15868"
"14245","15868"
"14246","15868"
"14247","15868"
"14248","15754"
"14249","15936"
"14250","15936"
"14251","01609"
"14252","14532"
"14253","14532"
"14254","14532"
"14255","14532"
"14256","14789"
"14257","14774"
"14258","14774"
"14259","14772"
"14260","14772"
"14261","14798"
"14262","16766"
"14263","16766"
"14264","16766"
"14265","16766"
"14266","16766"
"14267","16766"
"14268","16766"
"14269","16766"
"14270","03050"
"14271","16248"
"14272","14550"
"14273","16356"
"14274","16247"
"14275","16359"
"14276","16845"
"14277","16845"
"14278","69-110"
"14279","68-219"
"14280","66-016"
"14281","66-015"
"14282","65-129"
"14283","39264"
"14284","14913"
"14285","10785"
"14286","15890"
"14287","15890"
"14288","10179"
"14289","15913"
"14290","15913"
"14291","03229"
"14292","03048"
"14293","03044"
"14294","03044"
"14295","04916"
"14296","04179"
"14297","02627"
"14298","17459"
"14299","17424"
"14300","17459"
"14301","04509"
"14302","02894"
"14303","02627"
"14304","01877"
"14305","17449"
"14306","02829"
"14307","17459"
"14308","39126"
"14309","06809"
"14310","17438"
"14311","17438"
"14312","17429"
"14313","15569"
"14314","14947"
"14315","14947"
"14316","14947"
"14317","14947"
"14318","14947"
"14319","14947"
"14320","14929"
"14321","14947"
"14322","14943"
"14323","14959"
"14324","14943"
"14325","14943"
"14326","14943"
"14327","14943"
"14328","14979"
"14329","14979"
"14330","14532"
"14331","14532"
"14332","14532"
"14333","14532"
"14334","14513"
"14335","14513"
"14336","14513"
"14337","14513"
"14338","14513"
"14339","14513"
"14340","14513"
"14341","14513"
"14342","14513"
"14343","14513"
"14344","14513"
"14345","14513"
"14346","14482"
"14347","14482"
"14348","14532"
"14349","14532"
"14350","14943"
"14351","14943"
"14352","14943"
"14353","14823"
"14354","14823"
"14355","14823"
"14356","10997"
"14357","10245"
"14358","10315"
"14359","16303"
"14360","16303"
"14361","72-003"
"14362","03149"
"14363","15712"
"14364","13129"
"14365","16766"
"14366","16792"
"14367","16761"
"14368","16761"
"14369","16761"
"14370","16727"
"14371","16515"
"14372","16515"
"14373","16515"
"14374","16556"
"14375","16540"
"14376","16540"
"14377","13159"
"14378","13159"
"14379","13503"
"14380","16761"
"14381","16761"
"14382","16515"
"14383","16540"
"14384","16540"
"14385","16540"
"14386","16540"
"14387","16540"
"14388","16552"
"14389","16552"
"14390","16552"
"14391","13465"
"14392","13465"
"14393","16515"
"14394","16515"
"14395","16775"
"14396","16775"
"14397","16548"
"14398","16548"
"14399","16559"
"14400","16559"
"14401","16727"
"14402","16727"
"14403","16761"
"14404","16761"
"14405","16761"
"14406","16761"
"14407","16761"
"14408","16761"
"14409","16761"
"14410","16761"
"14411","16727"
"14412","16727"
"14413","16727"
"14414","16727"
"14415","16727"
"14416","16727"
"14417","16727"
"14418","16766"
"14419","16727"
"14420","16727"
"14421","16548"
"14422","16548"
"14423","16515"
"14424","16515"
"14425","16515"
"14426","16515"
"14427","16515"
"14428","16515"
"14429","16766"
"14430","16766"
"14431","16761"
"14432","16761"
"14433","16515"
"14434","16515"
"14435","16515"
"14436","16515"
"14437","16515"
"14438","16515"
"14439","16515"
"14440","16515"
"14441","16515"
"14442","16515"
"14443","16515"
"14444","16515"
"14445","16515"
"14446","16515"
"14447","16515"
"14448","16515"
"14449","16515"
"14450","16515"
"14451","16515"
"14452","16515"
"14453","16515"
"14454","16515"
"14455","16515"
"14456","16515"
"14457","16515"
"14458","16515"
"14459","16515"
"14460","16515"
"14461","16515"
"14462","16515"
"14463","16515"
"14464","16515"
"14465","16515"
"14466","16515"
"14467","16515"
"14468","16515"
"14469","16515"
"14470","16515"
"14471","16515"
"14472","16515"
"14473","16515"
"14474","16515"
"14475","16515"
"14476","16515"
"14477","16515"
"14478","16515"
"14479","16515"
"14480","16515"
"14481","16727"
"14482","16727"
"14483","16727"
"14484","16727"
"14485","16761"
"14486","16761"
"14487","16761"
"14488","16761"
"14489","16761"
"14490","16761"
"14491","16761"
"14492","16761"
"14493","16761"
"14494","16761"
"14495","16761"
"14496","16540"
"14497","16540"
"14498","16540"
"14499","16540"
"14500","16540"
"14501","16540"
"14502","16540"
"14503","16540"
"14504","16540"
"14505","16540"
"14506","16540"
"14507","16540"
"14508","16540"
"14509","16540"
"14510","16562"
"14511","16562"
"14512","16562"
"14513","16562"
"14514","16562"
"14515","16562"
"14516","15567"
"14517","15567"
"14518","16540"
"14519","16540"
"14520","16540"
"14521","16540"
"14522","16540"
"14523","16540"
"14524","16562"
"14525","15567"
"14526","15567"
"14527","16727"
"14528","16727"
"14529","16727"
"14530","16727"
"14531","16727"
"14532","16727"
"14533","16727"
"14534","16727"
"14535","16727"
"14536","16727"
"14537","16727"
"14538","16727"
"14539","16727"
"14540","16727"
"14541","16727"
"14542","16727"
"14543","16727"
"14544","16727"
"14545","16727"
"14546","16727"
"14547","16727"
"14548","16727"
"14549","16556"
"14550","16556"
"14551","16556"
"14552","16556"
"14553","16556"
"14554","16556"
"14555","16556"
"14556","16556"
"14557","16727"
"14558","16727"
"14559","16559"
"14560","16559"
"14561","16559"
"14562","16559"
"14563","16559"
"14564","16559"
"14565","16559"
"14566","16559"
"14567","16559"
"14568","16559"
"14569","16559"
"14570","16766"
"14571","16766"
"14572","16766"
"14573","16766"
"14574","16766"
"14575","16766"
"14576","16766"
"14577","16766"
"14578","16766"
"14579","16766"
"14580","16766"
"14581","16766"
"14582","16727"
"14583","16727"
"14584","16727"
"14585","16727"
"14586","16727"
"14587","16766"
"14588","16766"
"14589","16766"
"14590","16766"
"14591","16515"
"14592","16515"
"14593","16766"
"14594","16766"
"14595","16766"
"14596","16766"
"14597","16766"
"14598","16766"
"14599","16766"
"14600","16766"
"14601","16766"
"14602","16766"
"14603","16766"
"14604","16766"
"14605","16766"
"14606","16766"
"14607","16766"
"14608","16766"
"14609","16766"
"14610","16766"
"14611","16766"
"14612","16766"
"14613","16766"
"14614","16766"
"14615","16766"
"14616","16766"
"14617","16766"
"14618","16775"
"14619","16775"
"14620","16775"
"14621","16775"
"14622","16548"
"14623","16567"
"14624","16567"
"14625","16775"
"14626","16775"
"14627","16775"
"14628","16559"
"14629","16559"
"14630","16559"
"14631","16559"
"14632","16515"
"14633","16515"
"14634","16515"
"14635","16515"
"14636","16515"
"14637","16515"
"14638","16559"
"14639","16559"
"14640","16559"
"14641","16559"
"14642","16559"
"14643","16559"
"14644","16559"
"14645","16559"
"14646","16559"
"14647","16559"
"14648","16559"
"14649","16559"
"14650","16559"
"14651","16559"
"14652","16559"
"14653","16559"
"14654","16559"
